q,density,realpsi,imagpsi,phase
-7.396,9.88923094682877e-25,6.119585210253891e-13,7.838557668521012e-13,-369.8
-7.394,1.018612379593689e-24,5.385528615456365e-13,8.535649916173317e-13,-369.7
-7.392,1.0491845977750173e-24,4.573608181402886e-13,9.165182375736247e-13,-369.6
-7.39,1.0806657527332324e-24,3.689910824319925e-13,9.718597294974718e-13,-369.5
-7.388,1.113082606184537e-24,2.7414511492118563e-13,1.018787054368766e-12,-369.4
-7.386,1.146462699936175e-24,1.7361263752783994e-13,1.056561097157567e-12,-369.3
-7.384,1.1808343783923223e-24,6.826607346922977e-14,1.0845156161187427e-12,-369.20000000000005
-7.382,1.2162268117024763e-24,-4.0946039189951633e-14,1.102066347175673e-12,-369.09999999999997
-7.38,1.2526700195703243e-24,-1.530066225044822e-13,1.1087195285734328e-12,-369.0
-7.378,1.2901948957420035e-24,-2.6683857290025017e-13,1.1040797397627408e-12,-368.9
-7.376,1.3288332331925775e-24,-3.813141542219026e-13,1.0878569524448573e-12,-368.8
-7.374,1.3686177500306606e-24,-4.952651981353286e-13,1.0598726968587474e-12,-368.7
-7.372,1.4095821161413498e-24,-6.074940298974188e-13,1.0200652527070725e-12,-368.6
-7.37,1.4517609805883755e-24,-7.167850275081223e-13,9.684937815642164e-13,-368.5
-7.368,1.4951899997967016e-24,-8.219167129136674e-13,9.053413261471575e-13,-368.40000000000003
-7.366,1.5399058665376766e-24,-9.216742653683725e-13,8.309166113969245e-13,-368.29999999999995
-7.364,1.5859463397392943e-24,-1.0148623393824053e-12,7.45654592852861e-13,-368.2
-7.362,1.6333502751449444e-24,-1.1003180630071647e-12,6.501157092126795e-13,-368.1
-7.36,1.6821576568441837e-24,-1.1769240866201282e-12,5.44983808179253e-13,-368.0
-7.358,1.7324096297004863e-24,-1.2436215479760094e-12,4.310627275817759e-13,-367.9
-7.356,1.7841485327008023e-24,-1.2994228161575408e-12,3.0927152722164463e-13,-367.8
-7.354,1.837417933253304e-24,-1.3434238752656582e-12,1.8063838080403984e-13,-367.7
-7.352,1.8922626624594735e-24,-1.374816208290976e-12,4.6293151544227286e-14,-367.6
-7.35,1.948728851388312e-24,-1.3928980426536043e-12,-9.254131055949805e-14,-367.5
-7.348,2.0068639683804553e-24,-1.3970848214156857e-12,-2.3455909735151384e-13,-367.4
-7.346,2.0667168574116788e-24,-1.3869187681821385e-12,-3.7838233029016916e-13,-367.3
-7.344,2.128337777544868e-24,-1.3620774192084329e-12,-5.225733265555783e-13,-367.2
-7.342,2.1917784435014994e-24,-1.3223810032208986e-12,-6.656477490550006e-13,-367.09999999999997
-7.34,2.257092067383683e-24,-1.2677985578923553e-12,-8.060886328374488e-13,-367.0
-7.338,2.3243334015795638e-24,-1.198452681762444e-12,-9.423611681069896e-13,-366.9
-7.336,2.393558782884507e-24,-1.114622831585335e-12,-1.0729281085856576e-12,-366.8
-7.334,2.464826177872969e-24,-1.0167470875495341e-12,-1.1962656635683016e-12,-366.7
-7.332,2.5381952295552343e-24,-9.054223224583045e-13,-1.3108797227623304e-12,-366.59999999999997
-7.33,2.6137273053560296e-24,-7.814027256694556e-13,-1.415322255061502e-12,-366.5
-7.328,2.691485546451052e-24,-6.455966482565725e-13,-1.5082077158703742e-12,-366.40000000000003
-7.326,2.77153491850002e-24,-4.990617523302377e-13,-1.588229292596347e-12,-366.29999999999995
-7.324,2.853942263815131e-24,-3.4299846460090635e-13,-1.6541748145515187e-12,-366.2
-7.322,2.9387763550052435e-24,-1.7874175191348825e-13,-1.7049421518421498e-12,-366.1
-7.32,3.0261079501368756e-24,-7.751254479343873e-15,-1.739553927934076e-12,-366.0
-7.318,3.1160098494544375e-24,1.6840016932249601e-13,-1.7571713725264796e-12,-365.9
-7.316,3.2085569537033425e-24,3.480394145721129e-13,-1.7571071451700501e-12,-365.8
-7.314,3.3038263241010177e-24,5.294075279445142e-13,-1.7388369657494334e-12,-365.7
-7.312,3.40189724400147e-24,7.106754249238879e-13,-1.7020098955090483e-12,-365.6
-7.31,3.502851282300784e-24,8.899608017586454e-13,-1.6464571217113104e-12,-365.5
-7.308,3.606772358632308e-24,1.065346101697553e-12,-1.5721991102370384e-12,-365.4
-7.306,3.713746810401559e-24,1.2348973799215809e-12,-1.4794510034010501e-12,-365.3
-7.304,3.823863461711785e-24,1.3966838976237144e-12,-1.3686261548832153e-12,-365.2
-7.302,3.937213694233348e-24,1.54879826308319e-12,-1.2403377098612464e-12,-365.09999999999997
-7.3,4.0538915200705225e-24,1.6893769265003633e-12,-1.0953981560504418e-12,-365.0
-7.298,4.173993656682643e-24,1.816620825958333e-12,-9.348167902734241e-13,-364.9
-7.296,4.297619603915051e-24,1.928815974311548e-12,-7.597950652351224e-13,-364.8
-7.294,4.424871723200225e-24,2.0243537712036943e-12,-5.717198021877552e-13,-364.7
-7.292,4.555855318988363e-24,2.101750820894363e-12,-3.7215427695813743e-13,-364.59999999999997
-7.29,4.69067872247062e-24,2.1596680352383237e-12,-1.6282720915270672e-13,-364.5
-7.288,4.829453377657628e-24,2.1969288020773596e-12,5.438029294298642e-14,-364.40000000000003
-7.286,4.972293929879533e-24,2.2125360025398273e-12,2.774497564327896e-13,-364.29999999999995
-7.284,5.119318316774753e-24,2.205687666326857e-12,5.042422387983151e-13,-364.2
-7.282,5.270647861836842e-24,2.1757910620079852e-12,7.325169734026682e-13,-364.1
-7.28,5.42640737059004e-24,2.122475029642069e-12,9.59951623331061e-13,-364.0
-7.278,5.58672522946715e-24,2.045600375641412e-12,1.184163980470131e-12,-363.9
-7.276,5.7517335074641126e-24,1.9452681646451475e-12,1.4027349268775663e-12,-363.8
-7.274,5.9215680606494334e-24,1.821825760175208e-12,1.6132324569668992e-12,-363.7
-7.272,6.0963686396067226e-24,1.6758704849001536e-12,1.8132365420560127e-12,-363.6
-7.27,6.276278999892027e-24,1.5082507922866105e-12,2.000364603630758e-12,-363.5
-7.268,6.461447015589606e-24,1.3200648641238968e-12,2.1722973484528225e-12,-363.4
-7.266,6.65202479605284e-24,1.1126565726627241e-12,2.326804707611552e-12,-363.3
-7.264,6.848168805917066e-24,8.876087717234618e-13,2.4617716129398832e-12,-363.2
-7.262,7.050039988476429e-24,6.467339078672335e-13,2.57522333806045e-12,-363.09999999999997
-7.26,7.257803892516566e-24,3.9206197033524613e-13,2.6653501278318785e-12,-363.0
-7.258,7.471630802701214e-24,1.2582582669894307e-13,2.7305308392392754e-12,-362.9
-7.256,7.691695873607911e-24,-1.495559802608659e-13,2.769355318910183e-12,-362.8
-7.254,7.918179267516666e-24,-4.3149887030383544e-13,2.780645247499792e-12,-362.7
-7.252,8.151266296053409e-24,-7.172741655722938e-13,2.7634731892052033e-12,-362.59999999999997
-7.25,8.391147565796661e-24,-1.0040331721569394e-12,2.717179595647872e-12,-362.5
-7.248,8.638019127955587e-24,-1.2888332160224805e-12,2.6413875272728796e-12,-362.40000000000003
-7.246,8.892082632232204e-24,-1.568665420099592e-12,2.5360148721992886e-12,-362.3
-7.244,9.153545484984676e-24,-1.840483984980462e-12,2.401283862023629e-12,-362.2
-7.242,9.422621011807943e-24,-2.101236713041954e-12,2.2377277063066874e-12,-362.1
-7.24,9.6995286246574e-24,-2.34789649525159e-12,2.046194192212142e-12,-362.0
-7.238,9.984493993636952e-24,-2.577493461660864e-12,1.8278461228266584e-12,-361.90000000000003
-7.236,1.0277749223583788e-23,-2.7871474809232053e-12,1.5841584968579433e-12,-361.8
-7.234,1.0579533035579136e-23,-2.974100681309806e-12,1.3169123634516015e-12,-361.7
-7.232,1.0890090953523977e-23,-3.135749655879351e-12,1.0281853184988142e-12,-361.6
-7.23,1.1209675495916621e-23,-3.2696770078512673e-12,7.203386427545058e-13,-361.5
-7.228,1.153854637297742e-23,-3.3736818890190583e-12,3.960011170214269e-13,-361.4
-7.226,1.18769706892665e-23,-3.445809184345505e-12,5.80495852411192e-14,-361.3
-7.224,1.2225223151947747e-23,-3.484376999802802e-12,-2.904136277673153e-13,-361.2
-7.222,1.2583586284852899e-23,-3.4880021181283943e-12,-6.46086301344281e-13,-361.1
-7.22,1.2952350648505564e-23,-3.4556230984864892e-12,-1.0054947288336226e-12,-361.0
-7.218,1.3331815066270045e-23,-3.3865207110478687e-12,-1.3650247396710008e-12,-360.9
-7.216,1.37222868567936e-23,-3.2803354161772e-12,-1.7209550877832796e-12,-360.8
-7.214,1.4124082072913418e-23,-3.1370816201613342e-12,-2.069492928559882e-12,-360.70000000000005
-7.212,1.453752574720905e-23,-2.9571584650973288e-12,-2.4068110768218307e-12,-360.59999999999997
-7.21,1.4962952144379247e-23,-2.741356939515357e-12,-2.729086710705661e-12,-360.5
-7.208,1.5400705020634982e-23,-2.490863128331608e-12,-3.0325411615595685e-12,-360.40000000000003
-7.206,1.5851137890297622e-23,-2.207257455580099e-12,-3.313480408133371e-12,-360.3
-7.204,1.631461429980249e-23,-1.8925098107538277e-12,-3.5683358748866397e-12,-360.2
-7.202,1.6791508109309706e-23,-1.5489704892036248e-12,-3.793705119390012e-12,-360.1
-7.2,1.7282203782132357e-23,-1.179356918538672e-12,-3.986391982837027e-12,-360.0
-7.198,1.7787096682195913e-23,-7.867361859722089e-13,-4.1434457708383025e-12,-359.90000000000003
-7.196,1.8306593379748238e-23,-3.7450342564354316e-13,-4.2621990291314986e-12,-359.8
-7.194,1.8841111965547637e-23,5.364383027367644e-14,-4.340303480751226e-12,-359.7
-7.192,1.9391082373761802e-23,4.937351878881004e-13,-4.3757636976878566e-12,-359.6
-7.19,1.995694671381427e-23,9.41560621781788e-13,-4.366968091173116e-12,-359.5
-7.188,2.053915961142575e-23,1.392707161481643e-12,-4.312716820495347e-12,-359.4
-7.186,2.113818855909876e-23,1.84259875376996e-12,-4.2122462406303065e-12,-359.3
-7.184,2.1754514276310912e-23,2.2865389792028864e-12,-4.065249533902776e-12,-359.2
-7.182,2.2388631079673057e-23,2.7197562621693903e-12,-3.871893200239832e-12,-359.1
-7.18,2.304104726333301e-23,3.137451177413215e-12,-3.632829114159024e-12,-359.0
-7.178,2.3712285489900256e-23,3.5348454225799755e-12,-3.3492018942377377e-12,-358.9
-7.176,2.4402883192181867e-23,3.907231996526207e-12,-3.0226513721406412e-12,-358.8
-7.174,2.5113392986024132e-23,4.25002609720107e-12,-2.6553099930392254e-12,-358.70000000000005
-7.172,2.5844383094563074e-23,4.558816231301394e-12,-2.2497950270604717e-12,-358.59999999999997
-7.17,2.6596437784193835e-23,4.829415010943337e-12,-1.8091955218463816e-12,-358.5
-7.168,2.7370157812585225e-23,5.057909100606576e-12,-1.3370539789351826e-12,-358.40000000000003
-7.166,2.8166160889060543e-23,5.240707770841798e-12,-8.373427910353905e-13,-358.3
-7.164,2.898508214768487e-23,5.374589513944914e-12,-3.1443553278572005e-13,-358.2
-7.162,2.9827574633407413e-23,5.456746181128428e-12,2.2692674621501023e-13,-358.1
-7.16,3.0694309801614896e-23,5.484824110800668e-12,7.816740210564493e-13,-358.0
-7.158,3.158597803145595e-23,5.456961733453843e-12,1.3444503230228994e-12,-357.90000000000003
-7.156,3.2503289153320795e-23,5.371823160364359e-12,1.9096609874775853e-12,-357.8
-7.154,3.344697299085118e-23,5.22862729076581e-12,2.4715237496552944e-12,-357.7
-7.152,3.44177799178891e-23,5.027172005248658e-12,3.0241232692357775e-12,-357.6
-7.15,3.5416481430758695e-23,4.767853051687447e-12,3.561468616775023e-12,-357.5
-7.148,3.644387073630561e-23,4.451677273760038e-12,4.077553210761818e-12,-357.4
-7.146,3.750076335612081e-23,4.080269880784165e-12,4.566416653798292e-12,-357.3
-7.144,3.858799774739031e-23,3.6558755108091146e-12,5.02220788068918e-12,-357.2
-7.142,3.970643594082095e-23,3.1813528962311664e-12,5.439249000593972e-12,-357.1
-7.14,4.085696419610611e-23,2.660163002162577e-12,5.812099190312524e-12,-357.0
-7.138,4.2040493675408935e-23,2.09635057188244e-12,6.135617976632598e-12,-356.9
-7.136,4.3257961135355576e-23,1.4945190803022431e-12,6.40502723288263e-12,-356.8
-7.134,4.451032963803584e-23,8.597991649239444e-13,6.615971208676163e-12,-356.70000000000005
-7.132,4.5798589281528316e-23,1.9781067356020498e-13,6.764573912594494e-12,-356.59999999999997
-7.13,4.7123757950482344e-23,-4.853814615522827e-13,6.8474931754083346e-12,-356.5
-7.128,4.8486882087301213e-23,-1.1833172434142952e-12,6.861970736511459e-12,-356.4
-7.126,4.98890374844809e-23,-1.8891971745111525e-12,6.8058777185826645e-12,-356.3
-7.124,5.1331330098681634e-23,-2.5959429487915445e-12,6.677754885086835e-12,-356.2
-7.122,5.28148968871195e-23,-3.296262789174416e-12,6.476847111969187e-12,-356.1
-7.12,5.434090666688798e-23,-3.9827208862203624e-12,6.203131548609305e-12,-356.0
-7.118,5.591056099781912e-23,-4.6478103352590194e-12,5.8573389935429344e-12,-355.90000000000003
-7.116,5.752509508953495e-23,-5.2840289155553465e-12,5.440968067275339e-12,-355.79999999999995
-7.114,5.918577873333156e-23,-5.883957006615347e-12,4.9562918273275375e-12,-355.7
-7.112,6.089391725958222e-23,-6.440336894239096e-12,4.40635653894291e-12,-355.6
-7.11,6.265085252133382e-23,-6.9461526829220596e-12,3.794972388156268e-12,-355.5
-7.108,6.445796390481553e-23,-7.394710002365386e-12,3.1266960014898853e-12,-355.4
-7.106,6.631666936758353e-23,-7.779714674594212e-12,2.4068047177714727e-12,-355.3
-7.104,6.822842650505253e-23,-8.095349494988872e-12,1.6412626416987463e-12,-355.2
-7.102,7.019473364617295e-23,-8.336348275762342e-12,8.366785950215165e-13,-355.1
-7.1,7.221713097904981e-23,-8.498066304367565e-12,2.56168713667606e-16,-355.0
-7.098,7.429720170730169e-23,-8.576546382181482e-12,-8.602638325487221e-13,-354.9
-7.096,7.643657323800326e-23,-8.568579630739022e-12,-1.7366681748934052e-12,-354.8
-7.094,7.863691840205096e-23,-8.471760283783579e-12,-2.620342744023794e-12,-354.7
-7.092,8.08999567078295e-23,-8.284533723422841e-12,-3.5023503099060744e-12,-354.59999999999997
-7.09,8.322745562907708e-23,-8.006237067554349e-12,-4.373513878701635e-12,-354.5
-7.088,8.562123192788199e-23,-7.637131673212144e-12,-5.224504927158349e-12,-354.4
-7.086,8.808315301373558e-23,-7.178426986229624e-12,-6.045935743712949e-12,-354.3
-7.084,9.061513833963301e-23,-6.632295241155887e-12,-6.828455035641224e-12,-354.2
-7.082,9.321916083620063e-23,-6.001876596193135e-12,-7.5628459035121e-12,-354.09999999999997
-7.08,9.589724838490011e-23,-5.2912743753615765e-12,-8.24012523385064e-12,-354.0
-7.078,9.865148533133248e-23,-4.505540183473603e-12,-8.851643518942521e-12,-353.90000000000003
-7.076,1.0148401403973551e-22,-3.65064875798093e-12,-9.389184079864863e-12,-353.79999999999995
-7.074,1.043970364897775e-22,-2.733462524475127e-12,-9.845060645677484e-12,-353.7
-7.072,1.0739281591679525e-22,-1.7616859286109263e-12,-1.0212212228784197e-11,-353.6
-7.07,1.1047367849662897e-22,-7.438097255389641e-13,-1.0484294234178217e-11,-353.5
-7.068,1.1364201507625596e-22,3.1095448259457236e-13,-1.0655764748999027e-11,-353.4
-7.066,1.1690028295145885e-22,1.3927490608942738e-12,-1.0721964978717147e-11,-353.3
-7.064,1.2025100769279242e-22,2.4911539989271446e-12,-1.0679192827476323e-11,-353.2
-7.062,1.2369678502112964e-22,3.5952787957014692e-12,-1.0524768662650454e-11,-353.1
-7.06,1.2724028273414187e-22,4.6938618541770894e-12,-1.0257092357390719e-11,-353.0
-7.058,1.3088424268504942e-22,5.775376568496517e-12,-9.875690769617628e-12,-352.9
-7.056,1.3463148281507647e-22,6.828143194292879e-12,-9.381254891181046e-12,-352.8
-7.054,1.3848489924102571e-22,7.840445506342192e-12,-8.775665986300084e-12,-352.7
-7.052,1.424474683994556e-22,8.800651169654596e-12,-8.062010133305018e-12,-352.59999999999997
-7.05,1.465222492489759e-22,9.697334680867929e-12,-7.244580687397442e-12,-352.5
-7.048,1.5071238553223735e-22,1.0519401677450777e-11,-6.328868293832882e-12,-352.4
-7.046,1.550211080991711e-22,1.1256213363685883e-11,-5.32153819965153e-12,-352.3
-7.044,1.5945173729316647e-22,1.189770976550182e-11,-4.2303947367886465e-12,-352.2
-7.042,1.6400768540181745e-22,1.243453050160947e-11,-3.06433297902842e-12,-352.09999999999997
-7.04,1.6869245917402752e-22,1.2858131746778371e-11,-1.833277708509463e-12,-352.0
-7.038,1.7350966240518605e-22,1.3160898064853233e-11,-5.481099631720506e-13,-351.90000000000003
-7.036,1.7846299859227456e-22,1.3336247804697838e-11,7.794184267559046e-13,-351.79999999999995
-7.034,1.835562736607458e-22,1.337873078185602e-11,2.1367817687737848e-12,-351.7
-7.032,1.8879339876513018e-22,1.3284117012438094e-11,3.5107882255959267e-12,-351.6
-7.03,1.9417839316528343e-22,1.3049475323523405e-11,4.887697509670291e-12,-351.5
-7.028,1.997153871803463e-22,1.2673240736021883e-11,6.253347617651029e-12,-351.4
-7.026,2.0540862522244534e-22,1.2155269601090396e-11,7.59328954717605e-12,-351.3
-7.024,2.1126246891231368e-22,1.1496881569375249e-11,8.892928825312469e-12,-351.2
-7.022,2.1728140027895803e-22,1.0700887582886557e-11,1.0137672573987697e-11,-351.1
-7.02,2.234700250456498e-22,9.771603201390013e-12,1.1313080743998705e-11,-351.0
-7.018,2.2983307600452904e-22,8.714846707940174e-12,1.2405020066958107e-11,-350.9
-7.016,2.3637541648219165e-22,7.537921580411521e-12,1.3399819205114594e-11,-350.8
-7.014,2.4310204389866096e-22,6.2495830664915914e-12,1.4284423523323667e-11,-350.7
-7.012,2.5001809342225256e-22,4.8599887572037446e-12,1.5046547866607336e-11,-350.59999999999997
-7.01,2.571288417228545e-22,3.3806332171681075e-12,1.5674825701545587e-11,-350.5
-7.008,2.64439710826298e-22,1.824266897019395e-12,1.6158952970868417e-11,-350.4
-7.006,2.7195627207242437e-22,2.0479972299565114e-13,1.6489825018655755e-11,-350.3
-7.004,2.796842501796908e-22,-1.462810071018919e-12,1.6659664968894675e-11,-350.2
-7.002,2.8762952741905496e-22,-3.1626811344093372e-12,1.6662141982983647e-11,-350.09999999999997
-7.0,2.9579814790015404e-22,-4.878147312741957e-12,1.6492477882214743e-11,-350.0
-6.998,3.0419632197264575e-22,-6.591908019899555e-12,1.6147540699122874e-11,-349.90000000000003
-6.996,3.1283043074584666e-22,-8.286189451350631e-12,1.5625923816599522e-11,-349.8
-6.994,3.217070307297698e-22,-9.942915273404301e-12,1.4928009465286162e-11,-349.7
-6.992,3.308328586007969e-22,-1.1543885286253113e-11,1.4056015477318806e-11,-349.6
-6.99,3.4021483609530083e-22,-1.3070960433276996e-11,1.3014024337114483e-11,-349.5
-6.988,3.498600750345774e-22,-1.4506252417115058e-11,1.1807993726519377e-11,-349.40000000000003
-6.986,3.59775882484604e-22,-1.583231608598343e-11,1.0445747931005917e-11,-349.3
-6.984,3.699697660541547e-22,-1.703234267294976e-11,8.936949654404984e-12,-349.2
-6.982,3.804494393350005e-22,-1.8090351907830094e-11,7.293051980197906e-12,-349.1
-6.98,3.912228274878956e-22,-1.8991380977044112e-11,5.527230416100147e-12,-349.0
-6.978,4.0229807297822667e-22,-1.9721668282254334e-11,3.6542951636327995e-12,-348.9
-6.976,4.1368354146528515e-22,-2.0268829944701168e-11,1.6905839636262921e-12,-348.8
-6.974,4.253878278492739e-22,-2.0622027019424685e-11,-3.46163919830098e-13,-348.7
-6.972,4.37419762480123e-22,-2.0772121422496663e-11,-2.436951802801665e-12,-348.6
-6.97,4.497884175324794e-22,-2.0711818635162467e-11,-4.561686788526377e-12,-348.5
-6.968,4.625031135511921e-22,-2.0435795331383005e-11,-6.699356888912302e-12,-348.4
-6.966,4.755734261718847e-22,-1.99408101794527e-11,-8.828222672708265e-12,-348.3
-6.964,4.890091930211393e-22,-1.9225796193653936e-11,-1.092602186256375e-11,-348.20000000000005
-6.962,5.028205208011077e-22,-1.8291933157608438e-11,-1.2970185124303072e-11,-348.09999999999997
-6.96,5.1701779256335e-22,-1.7142698806140868e-11,-1.4938061126039298e-11,-348.0
-6.958,5.316116751770076e-22,-1.578389763589794e-11,-1.68071487943822e-11,-347.90000000000003
-6.956,5.466131269962666e-22,-1.4223666415358214e-11,-1.855533456181476e-11,-347.8
-6.954,5.620334057325487e-22,-1.2472455680481328e-11,-2.016113228543917e-11,-347.7
-6.952,5.778840765366308e-22,-1.0542986731386125e-11,-2.16039234241942e-11,-347.6
-6.95,5.941770202964536e-22,-8.45018388607099e-12,-2.286419499103434e-11,-347.5
-6.948,6.10924442156071e-22,-6.211081997119304e-12,-2.3923772749738522e-11,-347.40000000000003
-6.946,6.281388802617254e-22,-3.844709494182221e-12,-2.4766047104192272e-11,-347.3
-6.944,6.458332147409113e-22,-1.3719474764830932e-12,-2.5376189131993066e-11,-347.2
-6.942,6.640206769206929e-22,1.1846343571897808e-12,-2.5741354244881104e-11,-347.1
-6.94,6.827148587914185e-22,3.800963890979302e-12,-2.5850871016097118e-11,-347.0
-6.938,7.019297227223919e-22,6.451673577934184e-12,-2.569641279957531e-11,-346.9
-6.936,7.216796114360593e-22,9.110326667826628e-12,-2.5272149877712152e-11,-346.8
-6.934,7.419792582475533e-22,1.1749660871594278e-11,-2.4574880012933526e-11,-346.7
